FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Antonio,Valencia,DEF,MUN,6900000,4,127,5.1,7.39130434782609E-07,1.84057971014493E-05,0,1140170,6,17,0,0,0,3,0,18.4,16151,4,0,127,-4,0.3,0,2,12,0,14,0,1,11.5,1099895,0,0,0,2,2201,4720,0,0,561,Liverpool,Swansea,Man City,West Brom,Bournemouth,7.2,0,6.9,4.6,7.4,4.7,7.6,5.4,7.5,107.7
Enner,Valencia,FWD,WHU,5000000,0,0,0,0,0,0,2463,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,812,0,0,0,0,0,4,0,0,0,Burnley,Southampton,Chelsea,Stoke,Arsenal,0,0,0,0,0,0,0,0,0,0
Patrick,van Aanholt,DEF,CRY,5100000,7,34,1.17241379310345,2.29885057471264E-07,6.66666666666667E-06,0,164767,5,29,0,0,0,1,0,6.7,253,-4,0,34,4,0.6,0,3,1,0,2,0,0,0.9,23558,0,0,0,0,1381,1400,0,0,220,Chelsea,Huddersfield,Liverpool,Bournemouth,Brighton,0.6,0.6,0.8,0.6,0.9,0.6,0.7,0.6,0.8,63.1
Mike,van der Hoorn,DEF,SWA,4400000,10,63,2.17241379310345,4.93730407523511E-07,1.43181818181818E-05,0,16338,2,16,0,0,0,1,0,14.3,1003,-1,0,63,1,1.3,0,5.7,4,0,7,0,0,0.9,55921,0,0,0,1,1378,19052,0,0,295,Huddersfield,Man Utd,West Brom,Everton,Man City,1.3,0,1.2,1.4,1.8,1.3,2.1,1.3,2.3,47.4
Virgil,van Dijk,DEF,LIV,5600000,6,43,2.5,4.46428571428571E-07,7.67857142857143E-06,0,280317,0,22,0,0,0,0,0,7.7,8724,1,0,43,-1,0.9,0,5,5,0,3,0,0,7.3,557500,0,0,0,1,1443,15225,0,0,296,Man Utd,Watford,Crystal Palace,Everton,Bournemouth,1.6,2.7,3,1.4,2.1,1.7,2.8,2,2.9,69.1
Rajiv,van La Parra,MID,HUD,4800000,2,60,2.4,5E-07,1.25E-05,0,14553,2,32,0,0,0,3,0,12.5,947,-2,0,60,2,1.3,0,6.3,3,0,4,0,0,0.6,39215,0,0,0,1,1641,20001,0,1,198,Swansea,Crystal Palace,Newcastle,Brighton,Watford,2.3,2.2,1.5,1.2,2.1,1.2,2.9,1.2,2.5,91.6
Jamie,Vardy,FWD,LEI,8700000,2,130,4.6,5.28735632183908E-07,1.49425287356322E-05,0,2075185,2,39,0,0,0,13,0,14.9,35390,2,0,130,-2,0.3,1,3,20,0,6,0,2,18.5,2590476,0,0,0,2,2438,17113,0,0,471,West Brom,Brighton,Newcastle,Burnley,Southampton,4.8,0,4.7,6.1,4.6,5.9,5,6.3,4,176.8
Jan,Vertonghen,DEF,TOT,6000000,8,108,3.9,6.5E-07,1.8E-05,0,605225,4,24,0,0,0,0,0,18,3257,0,0,108,0,0.9,0,5.3,10,0,13,0,1,8.4,590965,0,0,0,0,2489,17602,0,0,609,Bournemouth,Chelsea,Stoke,Man City,Brighton,3.3,0,3.8,4.1,4.1,3.9,5.2,3.5,4.5,95.3
Nikola,Vlasic,MID,EVE,5300000,0,13,0.448275862068966,8.45803513337671E-08,2.45283018867925E-06,0,2498,0,11,0,0,0,0,0,2.5,20,-2,0,13,2,0,0,0,0,0,0,0,0,0,2609,0,0,0,0,438,14,0,0,63,Brighton,Stoke,Man City,Liverpool,Swansea,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,26.5
Sam,Vokes,FWD,BUR,5700000,0,48,1.6551724137931,2.9038112522686E-07,8.42105263157895E-06,0,450990,3,9,0,0,0,3,0,8.4,1406,-3,0,48,3,0.1,0,0.7,6,0,2,0,2,2,336431,0,0,0,1,783,309,0,0,125,West Ham,West Brom,Watford,Leicester,Stoke,0.9,0,1,1,1.4,1.1,1.5,0.8,1.4,58.2
Michel,Vorm,GLK,TOT,4800000,0,3,0.103448275862069,2.1551724137931E-08,6.25E-07,0,9483,0,1,0,4,0,0,0,0.6,39,-2,0,3,2,0,0,0,0,0,0,0,0,0.1,7714,0,0,0,0,90,17,0,0,17,Bournemouth,Chelsea,Stoke,Man City,Brighton,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.9
Molla,Wague,DEF,WAT,4500000,0,19,0.655172413793103,1.45593869731801E-07,4.22222222222222E-06,0,4313,0,8,0,0,0,1,0,4.2,64,0,0,19,0,0,0,0,0,0,1,0,0,0,4970,0,0,0,0,438,11,0,0,82,Arsenal,Liverpool,Bournemouth,Burnley,Huddersfield,0,0,0,0,0,0.5,0.3,0.3,0.3,14.5
Theo,Walcott,MID,EVE,7200000,2,32,1.10344827586207,1.53256704980843E-07,4.44444444444444E-06,0,353583,2,10,0,0,0,2,0,4.4,31067,-3,0,32,3,0.2,0,1.7,3,0,0,0,1,5.6,531148,0,0,0,1,573,9645,0,0,119,Brighton,Stoke,Man City,Liverpool,Swansea,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.6,56.9
Kyle,Walker,DEF,MCI,6600000,6,118,4.4,6.66666666666667E-07,1.78787878787879E-05,0,1141800,2,19,0,0,0,0,0,17.9,6234,1,0,118,-1,0.9,0,6,6,0,13,0,6,12.6,691337,1,0,0,3,2364,15264,0,1,603,Stoke,Everton,Man Utd,Tottenham,Swansea,5.2,0,3.7,5.5,4.5,5.2,5.3,5.9,5.4,97.2
Kyle,Walker-Peters,DEF,TOT,4000000,0,7,0.241379310344828,6.03448275862069E-08,1.75E-06,0,135148,0,0,0,0,0,0,0,1.8,898,-5,0,7,5,0,0,0,0,0,1,0,0,1,119259,0,0,0,0,98,967,0,0,33,Bournemouth,Chelsea,Stoke,Man City,Brighton,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.4
Jonathan,Walters,MID,BUR,5100000,0,3,0.103448275862069,2.02839756592292E-08,5.88235294117647E-07,0,30786,0,2,0,0,0,0,0,0.6,14,-4,0,3,4,0,0,0,0,0,0,0,0,0.1,1645,0,0,0,0,36,6,0,0,3,West Ham,West Brom,Watford,Leicester,Stoke,0,0,0,0,0,0.1,0.1,0.1,0.1,1.1
Aaron,Wan-Bissaka,MID,CRY,4500000,2,4,0.137931034482759,3.06513409961686E-08,8.88888888888889E-07,0,145,0,4,0,0,0,0,0,0.9,10,0,0,4,0,0.3,0,1.3,0,0,0,0,0,0,278,0,0,0,0,180,100,0,0,26,Chelsea,Huddersfield,Liverpool,Bournemouth,Brighton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,7.2
Victor,Wanyama,MID,TOT,4800000,0,19,0.655172413793103,1.36494252873563E-07,3.95833333333333E-06,0,42936,0,3,0,0,0,1,0,4,482,-2,0,19,2,0.3,0,1.3,1,0,1,0,0,0.4,9531,0,0,0,0,273,338,0,0,67,Bournemouth,Chelsea,Stoke,Man City,Brighton,0.3,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,17.8
Danny,Ward,GLK,LIV,4400000,0,0,0,0,0,0,997,0,0,0,0,0,0,0,0,11,-1,0,0,1,0,0,0,0,0,0,0,0,0,896,0,0,0,0,0,15,0,0,0,Man Utd,Watford,Crystal Palace,Everton,Bournemouth,0,0,0,0,0,0,0,0,0,0
Joel,Ward,DEF,CRY,4700000,0,28,0.96551724137931,2.0542920029347E-07,5.95744680851064E-06,0,31609,3,23,0,0,0,0,0,6,136,-3,0,28,3,0.1,0,0.3,0,0,2,0,1,0.2,10423,1,0,0,0,1304,9,0,0,224,Chelsea,Huddersfield,Liverpool,Bournemouth,Brighton,0,0.5,0.6,0.5,0.7,0.5,0.5,0.5,0.6,49.9
Stephen,Ward,DEF,BUR,4700000,2,80,4.2,8.93617021276596E-07,1.70212765957447E-05,0,1431173,1,14,0,0,0,1,0,17,4706,2,0,80,-2,0.3,0,1.3,9,0,7,0,1,7.1,1560640,0,0,0,1,1650,8627,0,0,348,West Ham,West Brom,Watford,Leicester,Stoke,4.8,0,4.1,4.8,4.9,4.8,5.8,4.3,4.6,58.3
James,Ward-Prowse,MID,SOU,5100000,0,73,2.51724137931034,4.93576741041244E-07,1.43137254901961E-05,0,179447,1,18,0,0,0,3,0,14.3,19368,-4,0,73,4,0.3,0,1.3,8,0,2,0,4,3.1,229247,0,0,0,1,1344,1338,0,0,314,Newcastle,West Ham,Arsenal,Chelsea,Leicester,2.1,0,1.8,1.6,1.8,1.8,2.2,2.2,1.3,106
Ben,Watson,MID,WAT,4300000,0,12,1.5,3.48837209302326E-07,2.7906976744186E-06,0,16523,1,12,0,0,0,0,0,2.8,87,-2,0,12,2,0,0,0,0,0,0,0,0,0.1,15043,0,0,0,0,455,1,0,0,61,Arsenal,Liverpool,Bournemouth,Burnley,Huddersfield,0,0,0,0,0,0,0,0,0,13.1
Danny,Welbeck,FWD,ARS,7300000,1,44,2.3,3.15068493150685E-07,6.02739726027397E-06,0,200657,1,15,0,0,0,3,0,6,318,-2,0,44,2,0.2,0,1.3,3,0,3,0,1,0.8,161288,0,0,0,1,810,361,0,0,157,Watford,Stoke,Southampton,Newcastle,West Ham,2.4,0,2.6,2.4,1.5,2.5,1.2,2.2,1.4,61.8
Nahki,Wells,FWD,BUR,4900000,0,6,0.206896551724138,4.22237860661506E-08,1.22448979591837E-06,0,5362,0,2,0,0,0,0,0,1.2,105,-1,0,6,1,0.1,0,0.3,0,0,0,0,0,0.1,4187,0,0,0,0,32,89,0,0,11,West Ham,West Brom,Watford,Leicester,Stoke,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4
Ashley,Westwood,MID,BUR,4300000,1,12,0.413793103448276,9.62309542902967E-08,2.7906976744186E-06,0,8560,1,4,0,0,0,0,0,2.8,82,-2,0,12,2,0.2,0,1,0,0,0,0,0,0.1,7314,0,0,0,0,305,103,0,0,60,West Ham,West Brom,Watford,Leicester,Stoke,0.2,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,10.4
Glenn,Whelan,MID,STK,4500000,0,0,0,0,0,0,852,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,Man City,Everton,Arsenal,Tottenham,West Ham,0,0,0,0,0,0,0,0,0,0
Dean,Whitehead,MID,HUD,4300000,0,3,0.103448275862069,2.40577385725742E-08,6.97674418604651E-07,0,7729,0,3,0,0,0,0,0,0.7,56,-2,0,3,2,0,0,0,0,0,0,0,0,0.1,5791,0,0,0,0,65,59,0,0,13,Swansea,Crystal Palace,Newcastle,Brighton,Watford,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.7
Alfie,Whiteman,GLK,TOT,4000000,0,0,0,0,0,0,3522,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0.1,6129,0,0,0,0,0,69,0,0,0,Bournemouth,Chelsea,Stoke,Man City,Brighton,0,0,0,0,0,0,0,0,0,0
Connor,Wickham,FWD,CRY,5400000,0,0,0,0,0,0,2020,0,0,0,0,0,0,0,0,25,-1,0,0,1,0,0,0,0,0,0,0,0,0,976,0,0,0,0,0,26,0,0,0,Chelsea,Huddersfield,Liverpool,Bournemouth,Brighton,0,0,0,0,0,0,0,0,0,0
Georginio,Wijnaldum,MID,LIV,6600000,0,59,2.5,3.78787878787879E-07,8.93939393939394E-06,0,269839,1,19,0,0,0,1,0,8.9,979,-4,0,59,4,0.2,0,1,0,0,10,0,1,2.2,54085,0,0,0,0,1697,9,0,0,277,Man Utd,Watford,Crystal Palace,Everton,Bournemouth,0,2.1,1.6,1.9,2.3,1.7,2.2,1.4,2.2,78.1
Ashley,Williams,DEF,EVE,5200000,-2,56,2.3,4.42307692307692E-07,1.07692307692308E-05,0,278652,3,31,0,0,0,1,0,10.8,8045,-3,0,56,3,0.1,0,0.3,3,0,5,0,0,2.4,140511,0,0,0,1,1830,76,0,1,332,Brighton,Stoke,Man City,Liverpool,Swansea,0,0,0,2.4,1.3,2,1.3,2.3,1.7,68.9
Danny,Williams,MID,HUD,4800000,2,27,0.931034482758621,1.93965517241379E-07,5.625E-06,0,3826,2,22,0,0,0,0,0,5.6,16,-2,0,27,2,0.3,0,1.3,0,0,0,0,0,0,1278,0,0,0,0,1094,39,0,0,132,Swansea,Crystal Palace,Newcastle,Brighton,Watford,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.5,26.1
,Willian,MID,CHE,6900000,2,107,3.68965517241379,5.34732633683158E-07,1.55072463768116E-05,0,1477957,0,11,0,0,0,5,0,15.5,8791,-1,0,107,1,0.6,0,4,10,0,9,0,7,10.4,1132918,0,0,0,3,1398,60384,0,0,411,Crystal Palace,Tottenham,West Ham,Southampton,Huddersfield,4,0,3.5,4.4,3.3,4.7,3.1,3.2,3.4,164.6
Jack,Wilshere,MID,ARS,5200000,1,36,1.24137931034483,2.38726790450928E-07,6.92307692307692E-06,0,108117,5,15,0,0,0,1,0,6.9,2809,-3,1,36,3,0.2,0,1,2,0,2,0,2,0.8,140771,0,0,0,0,1001,1611,-1,0,192,Watford,Stoke,Southampton,Newcastle,West Ham,0.7,0,0.8,0.7,0.6,0.9,0.6,0.8,0.6,56.7
Callum,Wilson,FWD,BOU,5900000,2,79,4.2,7.11864406779661E-07,1.33898305084746E-05,0,595350,0,20,0,0,0,7,0,13.4,39733,-1,1,79,1,0.3,0,2,10,0,5,0,2,8,1033993,0,0,0,3,1384,3981,-1,0,251,Tottenham,West Brom,Watford,Crystal Palace,Liverpool,4.6,5.6,4.4,5.3,3.6,5,4.9,5,4.2,110.3
Kane,Wilson,DEF,WBA,4000000,0,0,0,0,0,0,19933,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0.2,15325,0,0,0,0,0,7,0,0,0,Leicester,Bournemouth,Burnley,Swansea,Man Utd,0,0,0,0,0,0,0,0,0,0
Kevin,Wimmer,DEF,STK,4100000,0,19,0.655172413793103,1.59798149705635E-07,4.63414634146341E-06,0,54703,5,32,0,0,0,0,0,4.6,585,-4,0,19,4,0,0,0,1,0,1,0,0,0.3,53838,0,0,0,0,1321,151,0,0,196,Man City,Everton,Arsenal,Tottenham,West Ham,0,0.3,0.3,0.3,0.3,0.3,0.3,0.5,0.3,36.5
Harry,Winks,MID,TOT,4800000,0,31,1.06896551724138,2.22701149425287E-07,6.45833333333333E-06,0,29863,0,9,0,0,0,0,0,6.5,99,-2,0,31,2,0,0,0,0,0,4,0,1,0.1,28194,0,0,0,0,768,22,0,0,167,Bournemouth,Chelsea,Stoke,Man City,Brighton,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0.6,33.1
Chris,Wood,FWD,BUR,6200000,5,54,3.4,5.48387096774194E-07,8.70967741935484E-06,0,295820,1,6,0,0,0,5,0,8.7,208,-3,0,54,3,0.3,0,1.7,8,0,7,0,0,0.7,300819,0,0,0,0,1066,1434,0,0,150,West Ham,West Brom,Watford,Leicester,Stoke,3,0,3.1,3.2,4.1,3.5,4.2,2.5,4,73.7
Ben,Woodburn,MID,LIV,4200000,0,0,0,0,0,0,31328,0,0,0,0,0,0,0,0,560,-3,0,0,3,0,0,0,0,0,0,0,0,0.3,33653,0,0,0,0,0,165,0,0,0,Man Utd,Watford,Crystal Palace,Everton,Bournemouth,0,0,0,0,0,0,0,0,0,0
Freddie,Woodman,GLK,NEW,4000000,0,0,0,0,0,0,9246,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0.2,15094,0,0,0,0,0,6,0,0,0,Southampton,Huddersfield,Leicester,Arsenal,Everton,0,0,0,0,0,0,0,0,0,0
Granit,Xhaka,MID,ARS,5200000,4,86,3,5.76923076923077E-07,1.65384615384615E-05,0,1049182,6,40,0,0,0,1,0,16.5,5016,-3,0,86,3,0.5,0,2.7,2,0,9,0,6,7.1,930435,0,0,0,1,2525,6053,0,0,462,Watford,Stoke,Southampton,Newcastle,West Ham,3,0,3.2,3,2.1,3.5,1.5,3.1,1.9,150.9
Claudio,Yacob,MID,WBA,4300000,0,19,0.655172413793103,1.52365677626303E-07,4.41860465116279E-06,0,30668,4,13,0,0,0,0,0,4.4,211,-2,0,19,2,0.1,0,0.3,0,0,3,0,0,0.3,23099,0,0,0,0,717,65,0,0,97,Leicester,Bournemouth,Burnley,Swansea,Man Utd,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,19.7
,Yaya Toure,MID,MCI,6000000,0,8,0.275862068965517,4.59770114942529E-08,1.33333333333333E-06,0,79783,1,1,0,0,0,0,0,1.3,106,-5,0,8,5,0.1,0,0.3,0,0,0,0,1,0.8,11293,0,0,0,0,97,93,0,0,46,Stoke,Everton,Man Utd,Tottenham,Swansea,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,9.4
DeAndre,Yedlin,DEF,NEW,4400000,1,54,2.2,5E-07,1.22727272727273E-05,0,56772,4,32,0,0,0,0,0,12.3,768,-1,0,54,1,0.5,0,2.3,2,0,4,0,1,0.8,79173,1,0,0,1,2099,1683,0,0,331,Southampton,Huddersfield,Leicester,Arsenal,Everton,2,0,2.2,1.4,2.5,1.1,2.1,1.8,2.1,63.7
Maya,Yoshida,DEF,SOU,4600000,0,66,3.7,8.04347826086957E-07,1.43478260869565E-05,0,471395,1,24,0,0,0,2,0,14.3,4347,-4,0,66,4,0,0,0,6,0,5,0,1,1.7,468308,0,0,0,0,1534,24,0,0,335,Newcastle,West Ham,Arsenal,Chelsea,Leicester,0,0,4.2,3.7,4.3,3.4,3.6,2.9,3.5,73
Ashley,Young,MID,MUN,4900000,1,80,3.6,7.3469387755102E-07,1.63265306122449E-05,0,517095,6,20,0,0,0,2,0,16.3,5385,-1,0,80,1,0.3,0,1.7,10,0,8,0,5,2,593129,0,0,0,1,1860,2675,0,0,385,Liverpool,Swansea,Man City,West Brom,Bournemouth,3.2,0,4.2,1.8,4.6,3,4.4,2.3,3.9,106.8
Pablo,Zabaleta,DEF,WHU,4900000,0,65,2.3,4.69387755102041E-07,1.3265306122449E-05,0,209972,8,48,0,0,0,0,0,13.3,2732,-1,0,65,1,0.3,0,1.7,6,0,7,0,0,2,135957,0,0,0,0,2479,785,0,0,441,Burnley,Southampton,Chelsea,Stoke,Arsenal,2.4,0,2.3,1.6,2.6,1.5,1.9,1.3,2,77.8
Wilfried,Zaha,MID,CRY,6800000,0,72,3.6,5.29411764705882E-07,1.05882352941176E-05,0,1437940,3,24,0,0,0,4,0,10.6,3076,-2,0,72,2,0,0,0,0,0,6,0,3,3.5,509611,0,0,0,0,1786,96,0,0,208,Chelsea,Huddersfield,Liverpool,Bournemouth,Brighton,0,0,0,3.3,3.9,2.8,3.9,2.9,4.4,162.5
,Zanka,DEF,HUD,4500000,1,73,2.5,5.55555555555556E-07,1.62222222222222E-05,0,562722,4,50,0,0,0,0,0,16.2,4011,0,0,73,0,0.4,0,1.7,4,0,7,0,2,6.5,717982,0,0,0,2,2610,14074,0,0,466,Swansea,Crystal Palace,Newcastle,Brighton,Watford,2.5,3.7,1.5,1.8,2.9,1.7,2.4,1.4,3.2,79.5
Davide,Zappacosta,DEF,CHE,5900000,0,52,1.79310344827586,3.03915838690824E-07,8.8135593220339E-06,0,48382,0,11,0,0,0,1,0,8.8,425,-1,0,52,1,0.3,0,2,1,0,5,0,1,0.2,53281,0,0,0,0,877,156,0,0,206,Crystal Palace,Tottenham,West Ham,Southampton,Huddersfield,2.3,0,1.5,1.9,1.3,1.7,1,1.5,0.9,64.2
Mauro,Zarate,FWD,WAT,5400000,0,0,0,0,0,0,2224,0,0,0,0,0,0,0,0,4,-1,0,0,1,0,0,0,0,0,0,0,0,0,1758,0,0,0,0,0,1,0,0,0,Arsenal,Liverpool,Bournemouth,Burnley,Huddersfield,0,0,0,0,0,0,0,0,0,0
Marvin,Zeegelaar,DEF,WAT,4200000,0,28,0.96551724137931,2.29885057471264E-07,6.66666666666667E-06,0,92575,4,18,0,0,0,0,0,6.7,1268,-3,0,28,3,0.1,0,0.3,5,0,2,0,2,0.4,110987,0,0,0,1,993,188,0,1,186,Arsenal,Liverpool,Bournemouth,Burnley,Huddersfield,0.5,0.5,0.5,0.6,0.5,0.9,0.5,0.5,0.5,35.2
Oleksandr,Zinchenko,MID,MCI,5000000,2,11,0.379310344827586,7.58620689655172E-08,2.2E-06,0,1082,1,2,0,0,0,0,0,2.2,63,0,0,11,0,0.3,0,1.7,0,0,2,0,0,0,1639,0,0,0,0,365,229,0,0,78,Stoke,Everton,Man Utd,Tottenham,Swansea,0.2,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,20.1
Kurt,Zouma,DEF,STK,5400000,7,72,2.8,5.18518518518518E-07,1.33333333333333E-05,0,149139,1,41,0,0,0,1,0,13.3,674,-1,0,72,1,0.7,0,3.7,5,0,6,0,0,2,82698,0,0,0,0,2315,1295,0,0,459,Man City,Everton,Arsenal,Tottenham,West Ham,2.4,2.6,2.2,2.9,2.6,3.1,2.3,4,2.1,97.2
